id,name,id,name,correct,incorrect,FS,SS,TS
252,"Liam Broady",63,"Cameron Norrie",0,0,-0.3666666669999987,-2.6166666669999987,-3.166666667000001
215,"John Patrick Smith",63,"Cameron Norrie",0,1,0.3333333329999988,0.5064102559999988,-1.700000000000001
484,"Yoshihito Nishioka",63,"Cameron Norrie",0,1,1.2619047620000003,1.2261904759999993,-1.8333333340000024
241,"Kenny De Schepper",63,"Cameron Norrie",0,0,0.5,-0.0000000010000018590972104,-2.5
311,"Michael Mmoh",63,"Cameron Norrie",0,0,2.416666667000001,-0.1666666670000012,-6.5
120,"Elias Ymer",63,"Cameron Norrie",0,0,0.6666666659999976,0.7499999989999981,-2.5
438,"Thanasi Kokkinakis",65,"Carlos Boluda Purkiss",0,0,2.700000000000001,3.1999999999999993,5
410,"Sergey Betov",65,"Carlos Boluda Purkiss",0,1,4.0571428570000005,2.7714285710000013,3
257,"Luca Vanni",65,"Carlos Boluda Purkiss",0,0,3.2499999999999982,2.8500000000000014,1.4285714289999998
381,"Roberto Marcora",65,"Carlos Boluda Purkiss",0,1,2.5,2.9000000000000004,1.6666666659999976
274,"Marco Cecchinato",66,"Carlos Gomez Herrera",1,0,-0.20000000000000107,1.4625000000000004,1.75
263,"Lukas Rosol",66,"Carlos Gomez Herrera",0,0,-1.4954545459999995,-0.2590909089999993,0.3333333329999988
353,"Pedro Cachin",66,"Carlos Gomez Herrera",0,0,0.4785714289999987,0.15000000000000213,-0.5
8,"Alejandro Gomez Gb42",66,"Carlos Gomez Herrera",0,1,-0.796153846000001,0.8038461540000004,-1.3571428569999995
384,"Roberto Quiroz",66,"Carlos Gomez Herrera",0,0,-1.7394736840000018,0.4921052629999991,-0.25
90,"Danilo Petrovic",66,"Carlos Gomez Herrera",0,0,-0.8911764699999996,0.17941176499999933,0.1666666670000012
255,"Lorenzo Giustino",66,"Carlos Gomez Herrera",0,0,-1.5055555550000008,-2.3500000000000014,-0.75
487,"Yuuya Kibi",67,"Cheng Peng Hsieh",1,0,1.6666666660000002,3.6666666659999976,4
483,"Yong Kyu Lim",67,"Cheng Peng Hsieh",1,0,2.9166666659999994,3.5,-1
19,"Alexander Bury",67,"Cheng Peng Hsieh",1,0,-1.1333333340000014,2.5,-0.5
190,"Jacob Grills",68,"Cheng Yu Yu",0,0,-4.888888888999999,3.6666666669999994,2.5714285709999984
472,"Wishaya Trongcharoenchaikul",69,"Cheong Eui Kim",0,0,2.036363636000001,0,-2.1999999999999993
390,"Ronald Slobodchikov",69,"Cheong Eui Kim",0,1,1.8000000000000007,-1.8000000000000007,-4
235,"Kamil Majchrzak",69,"Cheong Eui Kim",1,0,2.8375000000000004,-0.125,-2
57,"Bradley Klahn",70,"Christian Garin",1,0,-0.153846154,-1.5323076919999998,0.055555556000001616
311,"Michael Mmoh",70,"Christian Garin",0,0,2.0833333340000006,-0.5899999999999999,-5.1111111110000005
103,"Dennis Novikov",70,"Christian Garin",0,0,1.4117647059999996,-1.2517647060000012,0.17460317499999967
168,"Guido Andreozzi",70,"Christian Garin",0,0,1.3214285720000003,0.3028571429999989,-0.3333333329999988
453,"Tommy Robredo",70,"Christian Garin",0,0,0.923076923,-0.3784615379999998,1.3888888890000004
112,"Dusan Lajovic",70,"Christian Garin",1,0,2.5,1.160000000000001,1.8888888890000004
181,"Hugo Dellien",70,"Christian Garin",0,0,0.33333333300000056,0.22666666599999985,0.3174603180000002
342,"Noah Rubin",70,"Christian Garin",0,0,0.5,0.4457142859999994,-2.777777776999999
453,"Tommy Robredo",70,"Christian Garin",0,0,0.923076923,-0.3784615379999998,1.3888888890000004
424,"Stephane Robert",71,"Christian Harrison",0,0,0.1999999999999993,0.3874999999999993,-0.11904761899999983
22,"Alexander Sarkissian",71,"Christian Harrison",0,0,-0.9666666660000018,0.7333333330000009,-1.2857142859999993
460,"Vasek Pospisil",71,"Christian Harrison",1,0,0.08095238099999946,1.9619047620000014,1.7142857140000007
59,"Brayden Schnur",71,"Christian Harrison",0,0,-0.022222221999999903,-0.5777777780000015,-0.8412698410000008
57,"Bradley Klahn",71,"Christian Harrison",0,0,-0.4538461540000007,-0.4923076920000007,0.8809523810000002
229,"Juan Ignacio Londero",71,"Christian Harrison",0,0,1.2769230759999992,2.040000000000001,0.7142857140000007
181,"Hugo Dellien",71,"Christian Harrison",0,0,0.03333333299999808,1.2666666660000008,1.1428571429999987
453,"Tommy Robredo",71,"Christian Harrison",0,0,0.6230769229999993,0.6615384619999993,2.214285714
193,"James Ward",71,"Christian Harrison",0,1,0.1285714289999973,1.1999999999999993,1.2142857140000007
66,"Carlos Gomez Herrera",72,"Christian Lindell",0,0,3.95,-1.6500000000000004,4.5
127,"Evan Song",73,"Christopher Diaz Figueroa",1,0,-1.8205128209999994,-2.2564102570000024,4.5
336,"Nicolas Mahut",74,"Christopher Oconnell",1,0,-0.9166666659999976,3.3333333330000006,-1.5
280,"Marinko Matosevic",74,"Christopher Oconnell",0,0,0.2424242430000021,3.0606060599999996,-0.3333333340000024
421,"Stefano Napolitano",75,"Christopher Rungkat",1,0,4.538461539,3.423076923,0.3333333329999997
472,"Wishaya Trongcharoenchaikul",75,"Christopher Rungkat",1,0,3.6363636360000005,2.5,-0.1999999999999993
329,"N Sriram Balaji",76,"Chuhan Wang",0,0,0.16666666699999944,2.444444445000002,1.6666666670000012
166,"Gregoire Barrere",77,"Constant Lestienne",0,0,0.5427631579999996,0.9802631579999996,2.595238096000001
460,"Vasek Pospisil",77,"Constant Lestienne",1,0,-0.5137844609999984,0.86716792,2.166666667000001
306,"Maximilian Marterer",77,"Constant Lestienne",1,0,2.1052631579999996,0.8552631579999996,-0.8333333329999988
149,"Frank Dancevic",77,"Constant Lestienne",0,0,-0.019736842000000365,0.10526315799999963,-0.8333333329999988
447,"Tobias Kamke",77,"Constant Lestienne",0,0,-1.5263157899999982,-0.9473684209999984,-0.3333333329999988
375,"Ricardas Berankis",77,"Constant Lestienne",1,0,0.3719298240000022,0.10526315799999963,1.4166666670000012
214,"John Millman",77,"Constant Lestienne",1,0,1.6052631579999996,1.4802631580000005,0.5
380,"Roberto Cid",78,"Cristian Rodriguez",0,0,0.7850877200000017,1.1388888879999985,-0.7878787880000004
31,"Andrea Collarini",78,"Cristian Rodriguez",0,0,-0.7083333329999988,-1.2083333340000024,-1.1904761900000018
229,"Juan Ignacio Londero",78,"Cristian Rodriguez",0,0,1.9935897430000011,1.2566666659999992,-0.33333333300000056
253,"Lloyd Glasspool",78,"Cristian Rodriguez",0,0,-0.08333333299999879,-2.916666667000001,-2.3333333330000006
381,"Roberto Marcora",78,"Cristian Rodriguez",0,0,0.7166666670000001,0.11666666600000042,-0.6666666670000012
47,"Attila Balazs",78,"Cristian Rodriguez",1,0,1.0833333329999988,-1.0833333340000024,-3.3333333330000006
51,"Benjamin Mitchell",79,"Dane Propoggia",0,0,-1.8333333340000024,0.5,6.666666667000001
94,"David Guez",80,"Daniel Brands",0,0,0.41666666699999944,-1.75,1.75
177,"Hiroki Moriya",80,"Daniel Brands",0,0,0.5238095240000007,-1.2380952380000014,-0.16666666599999758
136,"Federico Gaio",81,"Daniel Dutra Da Silva",0,0,1.9710144920000001,2.9710144929999984,2.7142857140000007
384,"Roberto Quiroz",81,"Daniel Dutra Da Silva",0,0,0.8771929819999986,3.50877193,3.25
462,"Victor Estrella",81,"Daniel Dutra Da Silva",1,0,2.0416666659999994,2.0416666669999994,5
259,"Lucas Miedler",82,"Daniel Evans",1,0,-4.933333332999998,0.6666666669999994,4
353,"Pedro Cachin",83,"Daniel Gimeno Traver",0,0,0.42857142900000156,-0.9000000000000004,-2
269,"Marc Giner",83,"Daniel Gimeno Traver",0,0,-1,-1.9000000000000004,1
271,"Marcel Granollers",83,"Daniel Gimeno Traver",1,0,1,0.5166666670000009,-0.5
168,"Guido Andreozzi",83,"Daniel Gimeno Traver",0,0,0.3214285720000003,-0.25714285699999984,-1.2222222219999992
125,"Ernests Gulbis",83,"Daniel Gimeno Traver",0,0,0,-0.6000000000000014,-0.5
270,"Marc Sieber",84,"Daniel Masur",0,0,-0.7142857140000007,-0.076923077,-2.75
172,"Guillermo Olaso",84,"Daniel Masur",0,0,0.022556391000000175,0.08097165999999945,1.1785714289999998
77,"Constant Lestienne",84,"Daniel Masur",1,0,0.18045112799999785,0.8178137650000004,-0.4166666670000012
83,"Daniel Gimeno Traver",84,"Daniel Masur",0,0,0.28571428600000104,1.3230769229999986,1.75
381,"Roberto Marcora",84,"Daniel Masur",0,0,-0.41428571399999825,0.6230769229999993,0.4166666659999976
354,"Pedro Sakamoto",85,"Daniel Munoz De La Nava",0,1,-0.7008547010000008,1.307692308,3.9000000000000004
353,"Pedro Cachin",85,"Daniel Munoz De La Nava",0,0,1.650793650999999,1.5,3.499999999999999
272,"Marcelo Arevalo",85,"Daniel Munoz De La Nava",0,0,1.4888888880000017,0.9333333330000002,2.8333333340000015
374,"Renzo Olivo",85,"Daniel Munoz De La Nava",0,0,0.555555554999998,0.9166666659999994,2.75
30,"Andrea Basso",85,"Daniel Munoz De La Nava",0,0,-0.05050505100000002,0.2727272720000009,5.166666666999999
355,"Pedro Sousa",85,"Daniel Munoz De La Nava",1,0,1.4529914529999992,1.076923077,1.5
405,"Scott Griekspoor",85,"Daniel Munoz De La Nava",0,0,1.3888888890000004,1.1666666659999994,-0.16666666699999944
424,"Stephane Robert",86,"Daniel Nguyen",1,0,3.5,4.6875,0.16666666700000032
177,"Hiroki Moriya",86,"Daniel Nguyen",0,0,3.8571428570000004,5.2619047619999995,-0.16666666599999935
206,"Ji Sung Nam",87,"Daniel Yoo",0,0,8.5,9,0
265,"Luke Saville",87,"Daniel Yoo",1,0,6.033333333,4.933333333000001,1.5
152,"Frederik Nielsen",88,"Daniiar Duldaev",0,0,3.875,0,5.25
487,"Yuuya Kibi",88,"Daniiar Duldaev",0,0,5.000000000000002,2.6666666659999976,5
280,"Marinko Matosevic",89,"Daniil Medvedev",0,1,-3.690909091,-1.4727272729999985,2.6666666659999976
143,"Flavio Cipolla",90,"Danilo Petrovic",0,1,-1.2254901969999992,-1.6960784320000002,1.9999999999999982
155,"Gerard Granollers",90,"Danilo Petrovic",0,0,0.12867647000000204,-1.5919117650000008,-0.3333333340000024
243,"Kevin King",90,"Danilo Petrovic",0,0,1.6078431369999997,0.13725490200000046,-3.333333332999999
219,"Jordan Thompson",90,"Danilo Petrovic",1,0,0.8542199490000009,0.2097186699999991,0.1333333329999995
352,"Pedja Krstin",90,"Danilo Petrovic",0,0,0.2189542469999992,-1.4183006539999994,0.5833333329999988
223,"Jose Hernandez",90,"Danilo Petrovic",0,0,0.39950980300000083,-0.4859335040000001,0.6666666669999994
4,"Adrian Menendez Maceiras",90,"Danilo Petrovic",0,0,-0.7647058829999978,0.5294117650000008,0.6190476179999997
157,"Gianluigi Quinzi",90,"Danilo Petrovic",0,0,0.2189542479999993,1.5816993470000007,-1.1666666670000012
490,"Zhizhen Zhang",91,"Dante Gennaro",1,0,-0.09999999999999964,1.5999999999999996,0
4,"Adrian Menendez Maceiras",92,"Darian King",0,0,0.24148606900000047,1.8482972139999987,-0.1587301599999993
326,"Mitchell Krueger",92,"Darian King",0,0,0.2251461999999993,1.9005847959999986,-2.8194444450000002
345,"Oscar Otte",92,"Darian King",0,0,0.4973684219999992,1.1578947369999995,-2.7301587299999994
70,"Christian Garin",92,"Darian King",0,1,0.9473684220000003,1.6294736840000006,-0.33333333399999887
287,"Martin Klizan",92,"Darian King",0,0,2.780701755000001,2.011695906,0.8888888880000003
112,"Dusan Lajovic",92,"Darian King",0,0,3.4473684220000003,2.789473684,1.5555555550000006
39,"Ante Pavic",92,"Darian King",0,0,0.9473684220000003,-0.043859648999999834,-3.044444445
352,"Pedja Krstin",92,"Darian King",0,0,1.225146199000001,-0.09941520499999967,-0.19444444500000024
39,"Ante Pavic",92,"Darian King",0,0,0.9473684220000003,-0.043859648999999834,-3.044444445
183,"Igor Sijsling",92,"Darian King",0,1,1.547368422,2.7894736840000007,-3.4444444450000002
308,"Maximiliano Estevez",93,"Dario Acosta",1,0,3.5,1,0
287,"Martin Klizan",94,"David Guez",1,0,1.0833333330000006,0.9722222219999992,0.5833333330000006
455,"Tristan Lamasine",94,"David Guez",0,0,-1.3214285710000002,-1.25,-2.0833333340000024
262,"Lukas Lacko",94,"David Guez",1,0,0.34090909100000033,0.11363636400000132,-1.75
259,"Lucas Miedler",94,"David Guez",0,0,-3.0833333329999997,1.4166666669999994,0.25
388,"Romain Arneodo",95,"David Pel",1,0,4,4,0
353,"Pedro Cachin",96,"David Vega Hernandez",1,0,2.428571428999998,0.7000000000000011,-2.5
281,"Mario Vilella Martinez",96,"David Vega Hernandez",1,0,1.9166666659999994,0.7454545450000012,-2.7
199,"Jason Kubler",97,"Dayne Kelly",0,0,2.1614906830000002,2.5279503109999997,-0.20000000000000107
271,"Marcel Granollers",97,"Dayne Kelly",1,0,2.8571428569999995,2.4880952389999997,2.5
162,"Go Soeda",97,"Dayne Kelly",1,0,1,1.5714285720000003,0.75
488,"Ze Zhang",97,"Dayne Kelly",0,0,1.5238095240000007,1.154761904999999,2
80,"Daniel Brands",97,"Dayne Kelly",0,0,1.1904761899999983,2.5714285719999985,1
393,"Ruben Bemelmans",98,"Denis Istomin",0,0,1.9444444450000002,2.5555555560000016,-4
353,"Pedro Cachin",98,"Denis Istomin",0,1,2.928571429,2.5,0
226,"Jozef Kovalik",99,"Denis Kudla",0,0,0.06176470499999809,0.7647058820000012,-2.3428571420000015
63,"Cameron Norrie",99,"Denis Kudla",0,0,-0.9215686280000011,0.18137254900000244,-0.6999999999999993
266,"Mackenzie Mcdonald",99,"Denis Kudla",0,0,-0.12156862800000034,1.0313725490000003,-1.200000000000001
112,"Dusan Lajovic",99,"Denis Kudla",0,0,1.9117647049999995,1.7647058820000003,-0.1999999999999993
342,"Noah Rubin",99,"Denis Kudla",0,1,-0.08823529500000049,1.0504201680000005,-4.866666666
339,"Nikola Cacic",100,"Denis Matsukevitch",1,0,1.2857142859999993,1.7142857150000008,-2
406,"Sebastian Fanselow",101,"Dennis Nevolo",0,0,1.6363636370000005,5.363636364,1.25
113,"Dustin Brown",102,"Dennis Novak",0,0,0.09722222199999919,-1.5833333330000006,2
77,"Constant Lestienne",102,"Dennis Novak",0,0,1.1169590639999996,0.5614035089999998,2.833333332999999
375,"Ricardas Berankis",102,"Dennis Novak",1,0,1.488888888,0.6666666669999977,4.25
83,"Daniel Gimeno Traver",102,"Dennis Novak",0,0,1.2222222219999992,1.0666666669999998,5.000000000000001
136,"Federico Gaio",102,"Dennis Novak",0,0,0.5265700479999982,-0.028985507000001576,2.7142857140000007
9,"Alejandro Gonzalez",103,"Dennis Novikov",0,0,-1.3562091509999998,1.5784313720000007,-2.119047619
239,"Kei Nishikori",103,"Dennis Novikov",1,0,-0.41176470600000137,2.8117647060000017,-1.2857142859999993
71,"Christian Harrison",103,"Dennis Novikov",0,0,-1.1117647059999989,0.2117647060000003,-1
153,"Gastao Elias",103,"Dennis Novikov",0,0,-2.1809954760000014,0.5656108600000014,0.3142857140000004
352,"Pedja Krstin",103,"Dennis Novikov",0,0,-1.1339869290000006,-0.4771241830000008,-0.03571428599999926
84,"Daniel Masur",104,"Denys Molchanov",1,0,3.714285714,3.076923077,0.25
214,"John Millman",105,"Di Wu",1,0,2.884615384,2.298076923,1.7333333329999991
162,"Go Soeda",105,"Di Wu",0,0,0.5274725269999987,0.923076923,1.1500000000000004
267,"Malek Jaziri",105,"Di Wu",1,0,-0.059829061000000294,-2.0769230769999982,3.3999999999999986
433,"Tatsuma Ito",105,"Di Wu",0,0,0.06882591000000104,-0.076923077,2.066666667
199,"Jason Kubler",105,"Di Wu",0,0,1.6889632100000007,1.8795986619999994,0.1999999999999993
459,"Vaclav Safranek",105,"Di Wu",0,0,-1.0439560439999997,-1.076923077,3.733333332999999
433,"Tatsuma Ito",105,"Di Wu",0,0,0.06882591000000104,-0.076923077,2.066666667
141,"Filip Peliwo",105,"Di Wu",0,0,0.2417582410000012,-0.17216117199999914,0.15000000000000036
489,"Zhe Li",105,"Di Wu",0,0,0.106837607000001,0.0897435900000012,1.0666666669999998
125,"Ernests Gulbis",106,"Dimitar Kuzmanov",0,0,0.6666666669999994,0.7999999999999989,1.5
84,"Daniel Masur",106,"Dimitar Kuzmanov",0,0,0.3809523810000002,0.076923077,0.25
428,"Sumit Nagal",107,"Divij Sharan",1,0,5,1.5454545450000001,-0.16666666699999988
420,"Stefan Kozlov",108,"Donald Young",0,0,1.6999999999999993,-0.233333334000001,5
70,"Christian Garin",108,"Donald Young",0,0,1,0.5066666659999992,6.1111111110000005
426,"Steven Diez",109,"Dorian Descloix",1,0,3.5,3.3333333330000006,-4
244,"Kevin Krawietz",110,"Dragos Dima",0,0,5.733333332999999,2.8666666670000005,1
371,"Ramkumar Ramanathan",111,"Dudi Sela",0,0,-0.714285713999999,0.0714285720000003,5
105,"Di Wu",111,"Dudi Sela",0,1,-1.0989010980000007,-0.20879120799999917,0.5999999999999996
141,"Filip Peliwo",111,"Dudi Sela",0,0,-0.8571428570000013,-0.3809523800000001,0.75
7,"Aldin Setkic",113,"Dustin Brown",0,0,-1.5178571430000005,1.035714286000001,1
376,"Ricardo Ojeda Lara",113,"Dustin Brown",0,0,-2.5416666669999994,1.7500000000000009,2.9999999999999982
252,"Liam Broady",113,"Dustin Brown",0,0,-0.5749999999999993,-0.9499999999999993,0.3333333329999988
122,"Enrique Lopez Perez",113,"Dustin Brown",0,0,1.3249999999999993,0.9833333339999992,-2.333333332999999
235,"Kamil Majchrzak",113,"Dustin Brown",0,0,0.5625,1.125,1
166,"Gregoire Barrere",114,"Dzmitry Zhyrmont",0,0,3.4375,6.875,2.428571429
263,"Lukas Rosol",115,"Edoardo Eremin",1,0,-0.14545454599999985,-3.109090909,1.3333333329999988
45,"Arthur De Greef",116,"Eduard Esteve Lobato",0,0,-2.5999999999999996,1.714285714999999,1
96,"David Vega Hernandez",116,"Eduard Esteve Lobato",0,1,-2.6666666659999994,1.8000000000000007,5.5
399,"Sam Barry",117,"Edward Bourchier",1,0,2.5,5.1,1
407,"Sekou Bangoura",117,"Edward Bourchier",1,0,3.5,4.25,-3
166,"Gregoire Barrere",118,"Edward Corrie",0,0,1.0374999999999996,1.875,7.761904762
40,"Antoine Escoffier",118,"Edward Corrie",0,0,-0.0428571429999991,1.3571428570000013,7.333333332999999
337,"Niels Desein",118,"Edward Corrie",0,0,0.26666666700000086,-2,5.933333332999999
82,"Daniel Evans",118,"Edward Corrie",0,1,2.1999999999999993,1,3.3333333329999997
387,"Rogerio Dutra Silva",119,"Egor Gerasimov",0,0,1.3095238089999999,0.8253968250000003,-2.200000000000001
233,"Jurgen Zopp",119,"Egor Gerasimov",0,0,-1.4047619050000009,-0.24603174599999988,1.25
168,"Guido Andreozzi",119,"Egor Gerasimov",0,0,0.9880952379999997,1.2539682540000001,-0.2222222219999992
281,"Mario Vilella Martinez",119,"Egor Gerasimov",0,0,0.5833333319999987,0.6565656559999997,-1.2000000000000002
340,"Nikola Milojevic",120,"Elias Ymer",0,0,-0.23333333300000092,1.2777777780000008,-1.6666666669999994
289,"Marton Fucsovics",120,"Elias Ymer",0,0,2.3809523820000003,1.11904762,0
299,"Matthias Bachinger",120,"Elias Ymer",0,0,-0.7179487179999988,-3.3333333329999997,0.33333333400000065
119,"Egor Gerasimov",120,"Elias Ymer",0,0,0.0000000010000018590972104,-1.2777777770000007,1
52,"Bernard Tomic",120,"Elias Ymer",0,0,-2.6666666659999994,-0.49999999899999814,2
243,"Kevin King",121,"Emilio Gomez",1,0,0.3939393950000003,1.9393939389999986,-2.499999998999998
354,"Pedro Sakamoto",121,"Emilio Gomez",0,0,-2.195804194999999,1.5804195799999992,0.5666666669999998
223,"Jose Hernandez",121,"Emilio Gomez",1,0,-0.8143939389999986,1.316205532999998,1.500000001
138,"Felipe Mantilla",121,"Emilio Gomez",0,0,-0.13939393899999963,0.9393939390000003,0.5666666669999998
193,"James Ward",121,"Emilio Gomez",0,1,-0.8441558430000011,2.272727271999999,1.6666666670000012
6,"Agustin Velotti",121,"Emilio Gomez",0,0,-1.7727272719999991,-1.727272728,1.1666666670000012
27,"Alexey Vatutin",122,"Enrique Lopez Perez",0,0,-0.7714285720000014,0.6238095239999986,1.3333333329999988
271,"Marcel Granollers",122,"Enrique Lopez Perez",0,0,0.8000000000000007,2.183333333,4.833333332999999
90,"Danilo Petrovic",122,"Enrique Lopez Perez",0,0,-1.1411764700000013,0.7960784309999998,3.999999999999999
374,"Renzo Olivo",122,"Enrique Lopez Perez",0,0,-0.8666666670000005,0.18333333200000013,2.583333332999999
422,"Stefano Travaglia",122,"Enrique Lopez Perez",0,0,-0.1166666670000005,0.34999999999999964,4.999999998999999
29,"Andrea Arnaboldi",122,"Enrique Lopez Perez",0,0,-1.3052631580000007,-1.1543859660000013,3.619047619
181,"Hugo Dellien",122,"Enrique Lopez Perez",0,0,-0.8666666670000005,1.3333333320000005,4.7619047619999995
169,"Guilherme Clezar",122,"Enrique Lopez Perez",0,0,-1.3538461539999993,0.2666666660000008,3.6666666670000003
365,"Pol Toledo Bague",123,"Enzo Couacaud",1,0,4.3333333340000015,4.499999999999998,-3
225,"Jose Rubin Statham",124,"Erik Crepaldi",1,0,0.08333333300000056,0.8833333329999995,-1.1111111110000005
149,"Frank Dancevic",124,"Erik Crepaldi",1,0,1.2083333329999988,1.3333333329999988,-1
287,"Martin Klizan",125,"Ernests Gulbis",0,0,0.8333333330000006,0.42222222200000026,0.8333333330000006
168,"Guido Andreozzi",125,"Ernests Gulbis",0,0,0.3214285719999985,0.3428571429999998,-0.7222222219999992
103,"Dennis Novikov",126,"Evan King",0,0,3.2867647060000014,0.7132352939999986,1.5357142859999993
59,"Brayden Schnur",126,"Evan King",0,0,2.152777777999999,0.3472222219999992,-0.305555554999998
424,"Stephane Robert",126,"Evan King",0,0,2.375,1.3125,0.4166666670000012
36,"Andrew Harris",126,"Evan King",0,1,2.3035714279999997,2.839285715000001,0.9166666670000012
70,"Christian Garin",126,"Evan King",0,0,1.875,1.9649999999999999,1.3611111109999996
358,"Peter Polansky",126,"Evan King",0,0,2.3194444450000002,0.34722222200000097,0.5
460,"Vasek Pospisil",126,"Evan King",1,0,2.255952381,2.8869047620000003,2.25
9,"Alejandro Gonzalez",126,"Evan King",0,0,1.930555554999998,2.2916666659999994,-0.5833333329999988
169,"Guilherme Clezar",126,"Evan King",0,0,1.721153846,1.125,0.5833333340000024
70,"Christian Garin",126,"Evan King",0,0,1.875,1.9649999999999999,1.3611111109999996
237,"Karue Sell",126,"Evan King",0,1,3.208333332999999,2.458333332999999,0.25
326,"Mitchell Krueger",126,"Evan King",0,0,1.1527777780000008,2.2361111119999997,-1.125
277,"Marcos Giron",127,"Evan Song",0,0,1.4871794869999988,0.33974358899999757,-4.000000000000001
393,"Ruben Bemelmans",127,"Evan Song",1,0,0.5982905990000003,0.4786324790000016,-6.5
31,"Andrea Collarini",127,"Evan Song",1,0,-0.971153846,-0.701923077,-2.3571428570000013
384,"Roberto Quiroz",127,"Evan Song",1,0,-0.6356275300000007,0.7651821859999988,-2.25
84,"Daniel Masur",127,"Evan Song",0,0,0.8681318680000008,0,-2.25
162,"Go Soeda",128,"Evgeny Donskoy",0,0,-1.0571428570000005,-0.25,-1.25
55,"Blaz Rola",129,"Evgeny Karlovskiy",0,0,-0.9499999999999993,-0.8249999999999993,2.3333333330000006
299,"Matthias Bachinger",129,"Evgeny Karlovskiy",1,0,-2.0846153849999993,-2.8666666669999987,1.6666666670000012
263,"Lukas Rosol",129,"Evgeny Karlovskiy",0,0,-2.2454545460000013,-0.609090908999999,2.1666666659999994
172,"Guillermo Olaso",129,"Evgeny Karlovskiy",0,0,-0.9631578950000002,-0.5421052629999998,2.7619047620000003
201,"Jc Aragone",129,"Evgeny Karlovskiy",0,0,-2.2384615389999993,-0.6230769229999993,-0.6666666670000012
459,"Vaclav Safranek",130,"Fabrice Martin",1,0,3.5714285720000003,3,2.3333333329999997
139,"Fernando Romboli",131,"Fabricio Neis",0,0,0.5,-4,-0.5
195,"Jan Satral",131,"Fabricio Neis",1,0,-1.5999999999999996,-0.5,4
136,"Federico Gaio",132,"Facundo Arguello",0,0,-0.14009661899999948,1.1932367150000012,2.0476190479999996
442,"Thomaz Bellucci",132,"Facundo Arguello",1,0,1.555555554999998,1.8888888889999986,0.33333333400000065
223,"Jose Hernandez",132,"Facundo Arguello",0,0,0.013888887999998545,0.9323671499999993,3.6666666679999995
31,"Andrea Collarini",132,"Facundo Arguello",0,0,-1.569444445000002,0.2638888890000004,2.4761904769999994
384,"Roberto Quiroz",132,"Facundo Arguello",0,0,-1.2339181290000028,1.7309941519999992,2.5833333340000006
358,"Peter Polansky",132,"Facundo Arguello",1,0,0,0.1111111109999996,2.5833333340000006
66,"Carlos Gomez Herrera",133,"Facundo Bagnis",0,1,-0.049999999999998934,0.11923076999999971,0.785714286000001
380,"Roberto Cid",133,"Facundo Bagnis",0,1,-0.6315789469999995,1.4914529919999993,0.8311688310000012
475,"Yannick Hanfmann",133,"Facundo Bagnis",0,0,-0.75,-0.48076922999999994,-0.11428571399999932
462,"Victor Estrella",133,"Facundo Bagnis",0,0,-0.625,-0.8557692299999999,2.285714286000001
181,"Hugo Dellien",133,"Facundo Bagnis",0,0,-0.6666666669999994,0.8358974359999998,1.7142857150000008
99,"Denis Kudla",133,"Facundo Bagnis",0,0,-0.4117647049999995,0.004524887999998839,3.4857142859999994
119,"Egor Gerasimov",134,"Farrukh Dustov",1,0,4.3333333340000015,2.3888888889999986,1
456,"Tsung Hua Yang",134,"Farrukh Dustov",1,0,3.3125,1.625,0.6000000000000005
223,"Jose Hernandez",135,"Federico Coria",0,0,0.7083333329999988,1.0434782610000006,-2.6666666660000002
354,"Pedro Sakamoto",135,"Federico Coria",0,0,-0.673076923,1.307692308,-3.6000000000000005
64,"Carlos Berlocq",135,"Federico Coria",1,0,2.8214285720000003,4.142857143,-3
30,"Andrea Basso",135,"Federico Coria",0,0,-0.02272727300000099,0.27272727199999913,-2.3333333330000006
108,"Donald Young",135,"Federico Coria",1,0,-0.75,1.3333333340000024,-9
161,"Gleb Sakharov",136,"Federico Gaio",0,0,-1.304347825999999,-0.30434782600000077,-1.38095238
275,"Marco Trungelliti",136,"Federico Gaio",0,0,-0.10434782599999792,1.0956521740000014,1.7857142859999993
419,"Simone Bolelli",136,"Federico Gaio",0,0,0.849498328000001,0.08026755800000096,0.9523809529999987
263,"Lukas Rosol",136,"Federico Gaio",0,0,-0.8498023719999992,-0.21343873499999866,1.1190476189999998
274,"Marco Cecchinato",136,"Federico Gaio",1,0,0.445652174000001,1.508152174000001,2.5357142859999993
83,"Daniel Gimeno Traver",136,"Federico Gaio",0,0,0.6956521739999992,1.0956521740000014,2.2857142859999993
275,"Marco Trungelliti",136,"Federico Gaio",0,0,-0.10434782599999792,1.0956521740000014,1.7857142859999993
272,"Marcelo Arevalo",136,"Federico Gaio",1,0,0.96231884,-0.37101449300000056,-0.3809523800000001
193,"James Ward",136,"Federico Gaio",0,1,0.12422360299999902,0.6956521739999992,1.7857142859999993
115,"Edoardo Eremin",136,"Federico Gaio",0,1,-0.7043478259999993,2.8956521740000003,-0.21428571400000074
157,"Gianluigi Quinzi",136,"Federico Gaio",0,0,-0.026570047999999957,1.806763285999999,-0.21428571400000074
260,"Luis David Martinez",137,"Federico Zeballos",0,1,0.8333333340000006,1.2222222219999992,2.75
164,"Gonzalo Lama",137,"Federico Zeballos",0,0,0.9166666670000012,0.5,2
26,"Alexandr Igoshin",137,"Federico Zeballos",0,0,-2.583333332999999,-3.000000000000001,7.5
